SNIPPET;INDEX;CYCLES;POINTS;OBSTACLES
testrun-6-1;56;1291092;264;11
testrun-6-1;57;1251390;258;9
testrun-6-1;58;1348373;266;10
testrun-6-1;59;1345172;270;9
testrun-6-1;60;1227041;253;8
testrun-6-1;61;1071772;213;8
testrun-6-1;62;1293403;268;9
testrun-6-1;63;1312632;270;10
testrun-6-1;64;1220718;257;8
testrun-6-1;65;1212602;246;9
testrun-6-1;66;1265329;265;8
testrun-6-1;67;1283073;265;10
testrun-6-1;68;1296429;264;10
testrun-6-1;69;1302020;270;9
testrun-6-1;70;1236961;256;9
testrun-6-1;71;1151385;231;9
testrun-6-1;72;1448479;271;9
testrun-6-1;73;1324218;270;10
testrun-6-1;74;1227948;255;10
testrun-6-1;75;1167334;246;10
testrun-6-1;76;1152105;239;8
testrun-6-1;77;1083852;220;7
testrun-6-1;78;898153;172;7
testrun-6-1;79;1136864;230;7
testrun-6-1;80;1097013;226;7
testrun-6-1;81;1085279;213;8
testrun-6-1;82;1038844;207;6
testrun-6-1;83;983813;204;5
testrun-6-1;84;1155399;233;9
testrun-6-1;85;996346;210;10
testrun-6-1;86;1130665;234;7
testrun-6-1;87;1081188;219;9
testrun-6-1;88;996990;201;8
testrun-6-1;89;1025805;201;8
testrun-6-1;90;1096334;215;8
testrun-6-1;91;1082347;226;8
testrun-6-1;92;1110234;231;8
testrun-6-1;93;1180367;237;9
testrun-6-1;94;1206842;244;9
testrun-6-1;95;1363399;252;10
testrun-6-1;96;1211110;247;9
testrun-6-1;97;1268599;252;8
testrun-6-1;98;1175593;234;9
testrun-6-1;99;1200447;249;9
testrun-6-1;100;1207406;238;9
testrun-6-1;101;1125020;234;10
testrun-6-1;102;1024085;209;9
testrun-6-1;103;955087;183;8
testrun-6-1;104;1047303;213;8
testrun-6-1;105;964569;191;7
testrun-6-1;106;1042392;215;7
testrun-6-1;107;914973;183;6
testrun-6-1;108;695976;143;5
testrun-6-1;109;991336;191;8
testrun-6-1;110;978839;205;9
testrun-6-1;111;1180262;225;9
testrun-6-1;112;1145875;226;9
testrun-6-1;113;1208192;233;9
testrun-6-1;114;1285030;232;7
testrun-6-1;115;1169168;232;9
testrun-6-1;116;1107447;213;9
testrun-6-1;117;1028457;205;8
testrun-6-1;118;1043530;196;9
testrun-6-1;119;871535;173;7
testrun-6-1;120;1054378;203;9
testrun-6-1;121;1111525;223;8
testrun-6-1;122;1192357;246;10
testrun-6-1;123;1188673;247;8
testrun-6-1;124;1154673;241;8
testrun-6-1;125;1167924;239;8
testrun-6-1;126;1074622;227;9
testrun-6-1;127;1065011;225;8
testrun-6-1;128;1218532;239;9
testrun-6-1;129;1214903;248;7
testrun-6-1;130;1240104;262;8
testrun-6-1;131;1187745;251;10
testrun-6-1;132;1241886;253;8
testrun-6-1;133;1166373;245;9
testrun-6-1;134;1296324;250;8
testrun-6-1;135;1312528;258;10
testrun-6-1;136;1282615;258;8
testrun-6-1;137;1243949;249;8
testrun-6-1;138;1185473;242;10
testrun-6-1;139;1282834;249;6
testrun-6-1;140;1238842;248;10
testrun-6-1;141;1370849;251;7
testrun-6-1;142;1115007;237;8
testrun-6-1;143;1101177;230;8
testrun-6-1;144;1077993;230;8
testrun-6-1;145;942408;193;7
testrun-6-1;146;883421;178;7
testrun-6-1;147;1023439;204;9
testrun-6-1;148;943680;202;7
testrun-6-1;149;1107442;233;7
testrun-6-1;150;1200889;251;8
testrun-6-1;151;1236472;260;9
testrun-6-1;152;1300620;274;8
testrun-6-1;153;1364462;280;8
testrun-6-1;154;1319609;266;8
testrun-6-1;155;1268537;258;7
testrun-6-1;156;1239526;257;7
testrun-6-1;157;1245993;259;8
testrun-6-1;158;1202346;246;8
testrun-6-1;159;1199198;244;8
testrun-6-1;160;1345062;255;7
testrun-6-1;161;1328380;255;7
testrun-6-1;162;1371653;274;8
testrun-6-1;163;1368395;273;8
testrun-6-1;164;1381972;278;9
testrun-6-1;165;1384640;276;9
testrun-6-1;166;1285512;268;10
testrun-6-1;167;1243762;262;11
testrun-6-1;168;1378557;270;9
testrun-6-1;169;1349956;265;11
testrun-6-1;170;1232544;251;9
testrun-6-1;171;1084507;223;9
testrun-6-1;172;1311190;263;10
testrun-6-1;173;1290333;257;9
testrun-6-1;174;1261287;255;8
testrun-6-1;175;1382111;275;10
testrun-6-1;176;1270242;260;9
testrun-6-1;177;1354977;266;8
testrun-6-1;178;1330129;272;10
testrun-6-1;179;1338838;268;9
testrun-6-1;180;1230228;257;8
testrun-6-1;181;1331023;267;10
testrun-6-1;182;1291183;267;8
testrun-6-1;183;1365327;274;7
testrun-6-1;184;1355219;263;7
testrun-6-1;185;1347703;266;7
testrun-6-1;186;1304734;268;8
testrun-6-1;187;1280871;265;8
testrun-6-1;188;1328071;269;8
testrun-6-1;189;1286030;266;8
testrun-6-1;190;1243973;263;8
testrun-6-1;191;1074912;222;8
testrun-6-1;192;1258791;266;8
testrun-6-1;193;1245500;259;8
testrun-6-1;194;1215002;256;8
testrun-6-1;195;1245380;255;9
testrun-6-1;196;1223961;249;8
testrun-6-1;197;1177428;244;7
testrun-6-1;198;1221035;255;6
testrun-6-1;199;1187875;240;7
testrun-6-2;0;1255539;248;6
testrun-6-2;1;1372558;283;8
testrun-6-2;2;1395337;279;8
testrun-6-2;3;1335143;275;8
testrun-6-2;4;1271320;261;9
testrun-6-2;5;1192264;248;10
testrun-6-2;6;1200424;252;8
testrun-6-2;7;1033226;212;10
testrun-6-2;8;973858;199;7
testrun-6-2;9;1002776;205;9
testrun-6-2;10;1132565;226;10
testrun-6-2;11;1270499;262;8
testrun-6-2;12;1252610;265;12
testrun-6-2;13;1180077;248;10
testrun-6-2;14;1277737;266;10
testrun-6-2;15;1147484;242;9
testrun-6-2;16;1392770;271;10
testrun-6-2;17;1407653;262;9
testrun-6-2;18;1233217;252;9
testrun-6-2;19;1303908;274;10
testrun-6-2;20;1296745;276;10
testrun-6-2;21;1323915;272;10
testrun-6-2;22;1360364;279;10
testrun-6-2;23;1353029;267;9
testrun-6-2;24;1177260;243;9
testrun-6-2;25;1130024;234;7
testrun-6-2;26;1287819;241;7
testrun-6-2;27;1286362;263;7
testrun-6-2;28;1399567;281;8
testrun-6-2;29;1323854;272;7
testrun-6-2;30;1331315;274;8
testrun-6-2;31;1217344;246;7
testrun-6-2;32;1204851;236;8
testrun-6-2;33;1156827;239;7
testrun-6-2;34;1164096;231;7
testrun-6-2;35;1065204;210;10
testrun-6-2;36;1011702;201;8
testrun-6-2;37;996036;204;9
testrun-6-2;38;1118871;214;8
testrun-6-2;39;1094027;230;9
testrun-6-2;40;1094393;233;9
testrun-6-2;41;1122871;239;10
testrun-6-2;42;1190207;233;12
testrun-6-2;43;1136281;225;9
testrun-6-2;44;1201211;230;9
testrun-6-2;45;1090298;202;9
testrun-6-2;46;1206139;231;9
testrun-6-2;47;1205842;219;9
testrun-6-2;48;1012330;204;8
testrun-6-2;49;1014955;200;8
testrun-6-2;50;1151317;219;10
testrun-6-2;51;1216755;219;9
testrun-6-2;52;1263259;248;10
testrun-6-2;53;1215805;245;9
testrun-6-2;54;1203565;242;9
testrun-6-2;55;1245169;228;7
testrun-6-2;56;1100854;216;8
testrun-6-2;57;953010;197;6
testrun-6-2;58;873276;182;8
testrun-6-2;59;1095685;206;8
testrun-6-2;60;895282;176;6
testrun-6-2;61;1005031;205;9
testrun-6-2;62;908319;188;9
testrun-6-2;63;1090692;214;9
testrun-6-2;64;1056389;204;6
testrun-6-2;65;1008027;194;8
testrun-6-2;66;933446;172;7
testrun-6-2;67;1036619;196;8
testrun-6-2;68;805235;168;9
testrun-6-2;69;1102370;209;10
testrun-6-2;70;986439;199;7
testrun-6-2;71;981757;184;6
testrun-6-2;72;978817;190;7
testrun-6-2;73;936524;193;9
testrun-6-2;74;824753;161;7
testrun-6-2;75;1010958;198;6
testrun-6-2;76;899432;171;7
testrun-6-2;77;950449;203;9
testrun-6-2;78;1128737;222;10
testrun-6-2;79;1100112;223;10
testrun-6-2;80;1226842;239;9
testrun-6-2;81;1018262;202;8
testrun-6-2;82;1265135;239;7
testrun-6-2;83;1220527;237;8
testrun-6-2;84;1220959;233;7
testrun-6-2;85;1097145;221;8
testrun-6-2;86;1019086;212;9
testrun-6-2;87;1047965;204;9
testrun-6-2;88;953129;186;7
testrun-6-2;89;1049026;206;9
testrun-6-2;90;1011296;210;8
testrun-6-2;91;1180078;249;9
testrun-6-2;92;1368739;250;9
testrun-6-2;93;1223135;246;8
testrun-6-2;94;1226816;247;9
testrun-6-2;95;1125671;225;7
testrun-6-2;96;1112433;219;8
testrun-6-2;97;1002112;199;7
testrun-6-2;98;1014346;190;9
testrun-6-2;99;1027021;206;8
testrun-6-2;100;912260;169;6
testrun-6-2;101;994885;206;8
testrun-6-2;102;933396;191;5
testrun-6-2;103;960963;192;8
testrun-6-2;104;968804;191;8
testrun-6-2;105;1010654;215;9
testrun-6-2;106;1131190;226;10
testrun-6-2;107;1245893;228;9
testrun-6-2;108;1188661;242;10
testrun-6-2;109;1173451;215;8
testrun-6-2;110;1275124;250;9
testrun-6-2;111;1076655;216;8
testrun-6-2;112;1176650;239;9
testrun-6-2;113;1150193;223;8
testrun-6-2;114;1176192;234;8
testrun-6-2;115;1025106;203;9
testrun-6-2;116;1119301;227;10
testrun-6-2;117;1203687;235;10
testrun-6-2;118;1257218;229;8
testrun-6-2;119;1103142;200;8
testrun-6-2;120;1013175;202;8
testrun-6-2;121;1041999;213;8
testrun-6-2;122;1164563;223;9
testrun-6-2;123;1032023;215;9
testrun-6-2;124;1051430;203;9
testrun-6-2;125;896127;176;7
testrun-6-2;126;1066894;207;8
testrun-6-2;127;1090311;210;8
testrun-6-2;128;1029686;203;8
testrun-6-2;129;1048784;198;8
testrun-6-2;130;1051167;207;8
testrun-6-2;131;1046988;209;8
testrun-6-2;132;1037657;206;9
testrun-6-2;133;1125512;208;10
testrun-6-2;134;1101507;205;8
testrun-6-2;135;1060137;208;9
testrun-6-2;136;1129668;227;10
testrun-6-2;137;1172815;239;10
testrun-6-2;138;1295509;260;10
testrun-6-2;139;1331148;271;11
testrun-6-2;140;1354672;279;8
testrun-6-2;141;1247724;259;9
testrun-6-2;142;1215791;254;9
testrun-6-2;143;1194254;238;8
testrun-6-2;144;1307462;260;8
testrun-6-2;145;1208183;253;8
testrun-6-2;146;1134587;239;7
testrun-6-2;147;1266385;253;8
testrun-6-2;148;1169801;240;8
testrun-6-2;149;1293063;257;8
testrun-6-2;150;1231682;247;8
testrun-6-2;151;1314333;245;8
testrun-6-2;152;1192980;246;8
testrun-6-2;153;1239782;253;6
testrun-6-2;154;1226613;257;5
testrun-6-2;155;1207995;242;6
testrun-6-2;156;1335604;259;6
testrun-6-2;157;1252229;245;6
testrun-6-2;158;1244626;257;5
testrun-6-2;159;1182383;221;7
testrun-6-2;160;1213790;239;7
testrun-6-2;161;1249664;257;6
testrun-6-2;162;1122311;234;5
testrun-6-2;163;1299443;254;5
testrun-6-2;164;1299614;261;5
testrun-6-2;165;1219899;245;6
testrun-6-2;166;1239605;248;8
testrun-6-2;167;1311639;254;8
testrun-6-2;168;1281391;260;9
testrun-6-2;169;1307102;264;8
testrun-6-2;170;1240676;255;9
testrun-6-2;171;1318740;269;8
testrun-6-2;172;1314147;266;8
testrun-6-2;173;1187357;236;7
testrun-6-2;174;1258650;264;7
testrun-6-2;175;1265730;267;7
testrun-6-2;176;1281382;258;7
testrun-6-2;177;1171603;244;8
testrun-6-2;178;1143924;239;7
testrun-6-2;179;1225373;244;8
testrun-6-2;180;1253921;256;8
testrun-6-2;181;1294588;265;8
testrun-6-2;182;1312585;269;8
testrun-6-2;183;1324480;262;7
testrun-6-2;184;1285470;266;8
testrun-6-2;185;1234888;257;8
testrun-6-2;186;1357498;266;6
testrun-6-2;187;1333620;269;7
testrun-6-2;188;1300765;265;7
testrun-6-2;189;1187961;247;7
testrun-6-2;190;1279887;269;8
testrun-6-2;191;1156315;243;8
testrun-6-2;192;1310544;272;8
testrun-6-2;193;1307776;271;8
testrun-6-2;194;1247981;258;9
testrun-6-2;195;1291371;267;7
testrun-6-2;196;1278478;264;7
testrun-6-2;197;1335303;273;8
testrun-6-2;198;1286762;266;7
testrun-6-2;199;1332756;273;8
testrun-6-3;0;1328297;271;8
testrun-6-3;1;1240073;258;10
testrun-6-3;2;1250056;257;11
testrun-6-3;3;1097143;227;10
testrun-6-3;4;1014852;204;9
testrun-6-3;5;1059745;219;9
testrun-6-3;6;1188004;245;8
testrun-6-3;7;1377397;257;9
testrun-6-3;8;1420155;272;9
testrun-6-3;9;1297070;272;9
testrun-6-3;10;1327660;272;6
testrun-6-3;11;1402012;277;6
testrun-6-3;12;1303278;262;8
testrun-6-3;13;1235524;259;8
testrun-6-3;14;1190087;252;8
testrun-6-3;15;1253445;258;7
testrun-6-3;16;1263273;263;7
testrun-6-3;17;1344344;272;8
testrun-6-3;18;1398593;271;7
testrun-6-3;19;1279700;263;8
testrun-6-3;20;1297657;268;7
testrun-6-3;21;1316500;273;7
testrun-6-3;22;1366866;282;8
testrun-6-3;23;1373752;278;7
testrun-6-3;24;1246147;251;9
testrun-6-3;25;1301645;260;9
testrun-6-3;26;1139357;236;7
testrun-6-3;27;1099213;230;7
testrun-6-3;28;981826;201;9
testrun-6-3;29;972776;198;8
testrun-6-3;30;976621;202;7
testrun-6-3;31;1026532;216;8
testrun-6-3;32;1118336;228;8
testrun-6-3;33;1179946;234;8
testrun-6-3;34;1159530;243;6
testrun-6-3;35;1225167;253;8
testrun-6-3;36;1220781;240;8
testrun-6-3;37;1214363;248;8
testrun-6-3;38;1299964;259;9
testrun-6-3;39;1327830;257;7
testrun-6-3;40;1262290;256;9
testrun-6-3;41;1244826;241;10
testrun-6-3;42;1216288;254;9
testrun-6-3;43;1016333;208;8
testrun-6-3;44;951495;182;9
testrun-6-3;45;1047714;210;9
testrun-6-3;46;934675;189;9
testrun-6-3;47;1064994;202;8
testrun-6-3;48;1108553;210;9
testrun-6-3;49;1014066;204;9
testrun-6-3;50;1063493;207;9
testrun-6-3;51;972082;194;9
testrun-6-3;52;955137;193;7
testrun-6-3;53;924265;185;7
testrun-6-3;54;980878;201;9
testrun-6-3;55;1079121;208;8
testrun-6-3;56;1107886;232;9
testrun-6-3;57;1207977;243;10
testrun-6-3;58;1171533;246;9
testrun-6-3;59;1207951;243;9
testrun-6-3;60;1141048;229;9
testrun-6-3;61;1095684;225;9
testrun-6-3;62;1227555;240;9
testrun-6-3;63;1146297;232;9
testrun-6-3;64;1134429;230;10
testrun-6-3;65;962089;195;9
testrun-6-3;66;874797;175;8
testrun-6-3;67;1027621;202;7
testrun-6-3;68;1057689;209;8
testrun-6-3;69;908726;184;6
testrun-6-3;70;948080;193;9
testrun-6-3;71;1149213;221;8
testrun-6-3;72;1181040;238;8
testrun-6-3;73;1311067;251;9
testrun-6-3;74;1197212;247;9
testrun-6-3;75;1282397;250;10
testrun-6-3;76;1298386;258;8
testrun-6-3;77;1261137;252;9
testrun-6-3;78;1210816;252;7
testrun-6-3;79;1346479;248;10
testrun-6-3;80;1176287;248;10
testrun-6-3;81;1015883;205;9
testrun-6-3;82;933240;186;8
testrun-6-3;83;1092887;220;9
testrun-6-3;84;1087768;216;9
testrun-6-3;85;1121302;224;11
testrun-6-3;86;1008868;211;8
testrun-6-3;87;1029159;189;8
testrun-6-3;88;1196243;219;7
testrun-6-3;89;1042803;201;8
testrun-6-3;90;1076493;215;9
testrun-6-3;91;1283746;222;9
testrun-6-3;92;1254683;245;9
testrun-6-3;93;1210555;239;9
testrun-6-3;94;1254902;245;9
testrun-6-3;95;1136441;234;8
testrun-6-3;96;1206882;244;8
testrun-6-3;97;1218480;230;6
testrun-6-3;98;1115470;216;6
testrun-6-3;99;968283;202;8
testrun-6-3;100;950191;183;9
testrun-6-3;101;1075855;214;8
testrun-6-3;102;1145088;238;9
testrun-6-3;103;1237312;258;9
testrun-6-3;104;1288191;264;9
testrun-6-3;105;1401095;282;8
testrun-6-3;106;1392302;282;9
testrun-6-3;107;1302843;268;8
testrun-6-3;108;1269529;264;8
testrun-6-3;109;1195725;254;8
testrun-6-3;110;1270317;262;8
testrun-6-3;111;1294630;266;8
testrun-6-3;112;1260364;249;7
testrun-6-3;113;1271951;264;8
testrun-6-3;114;1272353;261;7
testrun-6-3;115;1226964;256;8
testrun-6-3;116;1185599;238;8
testrun-6-3;117;1261735;252;8
testrun-6-3;118;1222858;249;8
testrun-6-3;119;1259016;251;9
testrun-6-3;120;1198902;241;9
testrun-6-3;121;1170661;239;7
testrun-6-3;122;1245768;248;8
testrun-6-3;123;1272521;253;7
testrun-6-3;124;1333448;268;7
testrun-6-3;125;1361788;280;7
testrun-6-3;126;1357366;278;7
testrun-6-3;127;1317784;274;7
testrun-6-3;128;1300688;264;8
testrun-6-3;129;1191882;250;8
testrun-6-3;130;1158194;240;8
testrun-6-3;131;940302;184;8
testrun-7-0;0;546823;102;10
testrun-7-0;1;970512;196;7
testrun-7-0;2;1008323;208;6
testrun-7-0;3;1159733;220;5
testrun-7-0;4;1115559;230;6
testrun-7-0;5;1125026;238;4
testrun-7-0;6;1137209;240;3
testrun-7-0;7;1153318;243;4
testrun-7-0;8;1249556;245;3
testrun-7-0;9;1220921;254;3
testrun-7-0;10;1184600;251;3
testrun-7-0;11;1238967;252;3
testrun-7-0;12;1202735;252;4
testrun-7-0;13;1291362;251;4
testrun-7-0;14;1274976;252;7
testrun-7-0;15;1251209;251;5
testrun-7-0;16;1226403;248;4
testrun-7-0;17;1247633;256;5
testrun-7-0;18;1283732;255;4
testrun-7-0;19;1320201;260;4
testrun-7-0;20;1266947;264;5
testrun-7-0;21;1291224;266;5
testrun-7-0;22;1305052;270;5
testrun-7-0;23;1220560;257;5
testrun-7-0;24;1212593;251;6
testrun-7-0;25;1178534;244;5
testrun-7-0;26;1171155;235;7
testrun-7-0;27;1131774;226;7
testrun-7-0;28;1102964;228;11
testrun-7-0;29;1168780;230;12
testrun-7-0;30;1203076;233;8
testrun-7-0;31;1251685;240;10
testrun-7-0;32;1177109;242;9
testrun-7-0;33;1205022;241;7
testrun-7-0;34;1229349;238;7
testrun-7-0;35;1161848;225;6
testrun-7-0;36;1155548;230;7
testrun-7-0;37;1047326;215;5
testrun-7-0;38;1204680;227;7
testrun-7-0;39;1122365;215;8
testrun-7-0;40;1187827;209;7
testrun-7-0;41;1189012;212;7
testrun-7-0;42;1092866;193;7
testrun-7-0;43;1180499;208;7
testrun-7-0;44;1106325;208;7
testrun-7-0;45;1059287;205;8
testrun-7-0;46;922122;183;7
testrun-7-0;47;997433;201;9
testrun-7-0;48;1032547;208;10
testrun-7-0;49;1025274;206;7
testrun-7-0;50;1053621;205;8
testrun-7-0;51;955316;198;9
testrun-7-0;52;1082063;202;6
testrun-7-0;53;1051830;203;6
testrun-7-0;54;1207982;208;6
testrun-7-0;55;1132358;204;6
testrun-7-0;56;1113476;192;7
testrun-7-0;57;992427;194;8
testrun-7-0;58;1042190;199;8
testrun-7-0;59;1167030;216;6
testrun-7-0;60;1124948;215;6
testrun-7-0;61;1118271;212;7
testrun-7-0;62;1212406;218;7
testrun-7-0;63;1087592;209;7
testrun-7-0;64;1038965;217;8
testrun-7-0;65;1047330;208;8
testrun-7-0;66;1203098;229;5
testrun-7-0;67;1139287;216;6
testrun-7-0;68;1127298;215;6
testrun-7-0;69;1140527;221;6
testrun-7-0;70;1137315;206;6
testrun-7-0;71;1113922;198;7
testrun-7-0;72;1123024;221;6
testrun-7-0;73;1210550;221;5
testrun-7-0;74;1247759;225;7
testrun-7-0;75;1195339;231;6
testrun-7-0;76;1151757;233;8
testrun-7-0;77;1218166;240;9
testrun-7-0;78;1271579;247;8
testrun-7-0;79;1381814;261;7
testrun-7-0;80;1264657;252;9
testrun-7-0;81;1323339;261;8
testrun-7-0;82;1229293;233;9
testrun-7-0;83;1224660;226;12
testrun-7-0;84;1193919;209;10
testrun-7-0;85;1161819;194;10
testrun-7-0;86;1115404;195;11
testrun-7-0;87;1009883;184;12
testrun-7-0;88;1026651;195;11
testrun-7-0;89;1082678;201;10
testrun-7-0;90;1200611;233;11
testrun-7-0;91;1174679;229;9
testrun-7-0;92;1239012;238;7
testrun-7-0;93;1191016;237;6
testrun-7-0;94;1206250;233;5
testrun-7-0;95;1134307;224;5
testrun-7-0;96;1069977;222;6
testrun-7-0;97;1182331;241;8
testrun-7-0;98;1138482;220;5
testrun-7-0;99;1187454;236;6
testrun-7-0;100;1260820;247;6
testrun-7-0;101;1209437;241;9
testrun-7-0;102;1245488;247;10
testrun-7-0;103;1294248;248;10
testrun-7-0;104;1335519;248;9
testrun-7-0;105;1199682;230;8
testrun-7-0;106;1094628;221;7
testrun-7-0;107;1052178;207;6
testrun-7-0;108;1024125;182;7
testrun-7-0;109;1100816;213;8
testrun-7-0;110;1160407;221;8
testrun-7-0;111;1113497;226;8
testrun-7-0;112;1233352;239;7
testrun-7-0;113;1220802;233;8
testrun-7-0;114;1249198;245;8
testrun-7-0;115;1203825;245;9
testrun-7-0;116;1178360;236;6
testrun-7-0;117;1111811;222;7
testrun-7-0;118;1248963;227;6
testrun-7-0;119;1100770;224;7
testrun-7-0;120;1175763;232;7
testrun-7-0;121;1107491;225;7
testrun-7-0;122;1139781;220;6
testrun-7-0;123;1229568;220;6
testrun-7-0;124;1162484;209;7
testrun-7-0;125;1138072;198;7
testrun-7-0;126;1093754;213;7
testrun-7-0;127;1238246;223;6
testrun-7-0;128;1182316;220;8
testrun-7-0;129;1164442;224;8
testrun-7-0;130;1178153;223;7
testrun-7-0;131;1094654;214;6
testrun-7-0;132;1147950;222;6
testrun-7-0;133;1006232;206;7
testrun-7-0;134;1175086;223;5
testrun-7-0;135;1137551;219;7
testrun-7-0;136;1094287;218;6
testrun-7-0;137;1135638;217;5
testrun-7-0;138;1146566;212;6
testrun-7-0;139;1100119;211;7
testrun-7-0;140;1079626;207;6
testrun-7-0;141;1110219;211;6
testrun-7-0;142;1133910;217;5
testrun-7-0;143;1179041;210;5
testrun-7-0;144;1042298;203;6
testrun-7-0;145;1141039;208;6
testrun-7-0;146;1093393;213;6
testrun-7-0;147;1175698;219;8
testrun-7-0;148;1154889;229;8
testrun-7-0;149;1181314;231;6
testrun-7-0;150;1226247;236;7
testrun-7-0;151;1276252;241;8
testrun-7-0;152;1373243;257;10
testrun-7-0;153;1251763;243;13
testrun-7-0;154;1283835;237;14
testrun-7-0;155;1178607;227;13
testrun-7-0;156;1182428;224;14
testrun-7-0;157;1100036;221;16
testrun-7-0;158;1227535;233;15
testrun-7-0;159;1219055;251;13
testrun-7-0;160;1292160;256;12
testrun-7-0;161;1312125;260;14
testrun-7-0;162;1359142;259;12
testrun-7-0;163;1305374;266;11
testrun-7-0;164;1229108;245;8
testrun-7-0;165;1249000;235;6
testrun-7-0;166;1146868;209;6
testrun-7-0;167;1227977;238;6
testrun-7-0;168;1215802;237;5
testrun-7-0;169;1138549;222;5
testrun-7-0;170;1212945;233;6
testrun-7-0;171;1243552;244;6
testrun-7-0;172;1270639;248;6
testrun-7-0;173;1247849;244;8
testrun-7-0;174;1247593;237;10
testrun-7-0;175;1259110;235;12
testrun-7-0;176;1298945;219;10
testrun-7-0;177;1321618;243;14
testrun-7-0;178;1166714;237;14
testrun-7-0;179;1192221;234;12
testrun-7-0;180;1258922;231;10
testrun-7-0;181;1285839;231;10
testrun-7-0;182;1300901;238;9
testrun-7-0;183;1229287;231;10
testrun-7-0;184;1161965;218;11
testrun-7-0;185;1117609;211;11
testrun-7-0;186;1232049;230;11
testrun-7-0;187;1257393;234;10
testrun-7-0;188;1311053;233;10
testrun-7-0;189;1215117;219;10
testrun-7-0;190;1249267;217;13
testrun-7-0;191;1266139;217;11
testrun-7-0;192;1223783;231;13
testrun-7-0;193;1177120;214;11
testrun-7-0;194;1160086;222;11
testrun-7-0;195;1065220;219;12
testrun-7-0;196;1067642;208;10
testrun-7-0;197;1102231;194;9
testrun-7-0;198;1099400;190;10
testrun-7-0;199;1193989;211;9
testrun-7-1;0;1060334;193;4
testrun-7-1;1;1121223;208;8
testrun-7-1;2;1051722;209;9
testrun-7-1;3;962906;180;7
testrun-7-1;4;876495;171;7
testrun-7-1;5;1040528;202;10
testrun-7-1;6;968776;194;8
testrun-7-1;7;1020735;202;9
testrun-7-1;8;815369;167;8
testrun-7-1;9;1002238;198;9
testrun-7-1;10;1164675;218;8
testrun-7-1;11;1172207;216;9
testrun-7-1;12;1123754;209;10
testrun-7-1;13;1003379;191;9
testrun-7-1;14;827601;161;6
testrun-7-1;15;979551;190;8
testrun-7-1;16;927983;168;6
testrun-7-1;17;981865;196;10
testrun-7-1;18;1053557;206;10
testrun-7-1;19;953217;196;8
testrun-7-1;20;974279;181;7
testrun-7-1;21;990680;197;9
testrun-7-1;22;1111477;213;10
testrun-7-1;23;933094;184;7
testrun-7-1;24;846704;168;7
testrun-7-1;25;899979;187;7
testrun-7-1;26;991350;180;7
testrun-7-1;27;992431;194;9
testrun-7-1;28;1103701;206;9
testrun-7-1;29;1123459;202;8
testrun-7-1;30;1072808;209;9
testrun-7-1;31;972660;187;8
testrun-7-1;32;775787;157;9
testrun-7-1;33;1049675;199;8
testrun-7-1;34;998416;199;8
testrun-7-1;35;1047909;192;6
testrun-7-1;36;1144477;196;6
testrun-7-1;37;1135985;202;8
testrun-7-1;38;1039733;195;9
testrun-7-1;39;1213005;204;8
testrun-7-1;40;1042826;202;10
testrun-7-1;41;1010165;185;8
testrun-7-1;42;899145;186;11
testrun-7-1;43;1012523;198;11
testrun-7-1;44;981526;192;8
testrun-7-1;45;1032349;192;10
testrun-7-1;46;861619;156;10
testrun-7-1;47;1068042;164;10
testrun-7-1;48;1303810;259;10
testrun-7-1;49;1431912;251;9
testrun-7-1;50;1248616;242;7
testrun-7-1;51;1178284;237;5
testrun-7-1;52;1303583;247;8
testrun-7-1;53;1241793;248;7
testrun-7-1;54;1294563;245;6
testrun-7-1;55;1283199;236;9
testrun-7-1;56;1156729;225;8
testrun-7-1;57;1172235;222;10
testrun-7-1;58;1251612;214;12
testrun-7-1;59;1022217;204;11
testrun-7-1;60;942548;190;14
testrun-7-1;61;1064851;173;11
testrun-7-1;62;963391;183;10
testrun-7-1;63;1129076;217;9
testrun-7-1;64;1116179;210;9
testrun-7-1;65;1176432;227;7
testrun-7-1;66;1139978;225;6
testrun-7-1;67;1336609;245;5
testrun-7-1;68;1272241;242;5
testrun-7-1;69;1231210;235;6
testrun-7-1;70;1186100;222;6
testrun-7-1;71;1198880;222;6
testrun-7-1;72;1109809;219;7
